timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'EURUSD=X')","('high', 'EURUSD=X')","('low', 'EURUSD=X')","('close', 'EURUSD=X')","('volume', 'EURUSD=X')"
2025-03-28 00:00:00+00:00,1.07971,1.08448,1.07644,1.08237,0.0,,,,,,,,
2025-03-31 00:00:00+00:00,1.08144,1.08494,1.07837,1.08184,0.0,,,,,,,,
2025-04-01 00:00:00+00:00,1.08181,1.08301,1.07779,1.07929,0.0,,,,,,,,
2025-04-02 00:00:00+00:00,1.07929,1.09243,1.078,1.08264,0.0,,,,,,,,
2025-04-03 00:00:00+00:00,1.08262,1.11466,1.08046,1.10505,0.0,,,,,,,,
2025-04-04 00:00:00+00:00,1.10509,1.11076,1.09242,1.09573,0.0,,,,,,,,
2025-04-06 00:00:00+00:00,1.0889,1.10001,1.08787,1.09827,10244.0,,,,,,,,
2025-04-07 00:00:00+00:00,1.09148,1.105,1.09007,1.09112,0.0,,,,,,,,
2025-04-08 00:00:00+00:00,1.09112,1.09918,1.08881,1.09565,0.0,,,,,,,,
2025-04-09 00:00:00+00:00,1.09564,1.10952,1.0913,1.09503,0.0,,,,,,,,
2025-04-10 00:00:00+00:00,1.09497,1.12414,1.09426,1.11888,0.0,,,,,,,,
2025-04-11 00:00:00+00:00,1.11918,1.14736,1.11918,1.13586,0.0,,,,,,,,
2025-04-13 00:00:00+00:00,1.13079,1.13538,1.13079,1.13419,6904.0,,,,,,,,
2025-04-14 00:00:00+00:00,1.13177,1.14246,1.12956,1.13522,0.0,,,,,,,,
2025-04-15 00:00:00+00:00,1.13531,1.13789,1.12638,1.12812,0.0,,,,,,,,
2025-04-16 00:00:00+00:00,1.12806,1.14127,1.12805,1.1397,0.0,,,,,,,,
2025-04-17 00:00:00+00:00,1.13965,1.14091,1.13349,1.13668,0.0,,,,,,,,
2025-04-18 00:00:00+00:00,1.1367,1.1398,1.13576,1.13913,0.0,,,,,,,,
2025-04-20 00:00:00+00:00,1.13927,1.1458,1.13926,1.14485,5741.0,,,,,,,,
2025-04-21 00:00:00+00:00,1.14072,1.15733,1.139,1.15085,0.0,,,,,,,,
2025-04-22 00:00:00+00:00,1.15085,1.15473,1.13613,1.13623,0.0,,,,,,,,
2025-04-23 00:00:00+00:00,1.13651,1.144,1.13072,1.13236,0.0,,,,,,,,
2025-04-24 00:00:00+00:00,1.13223,1.1398,1.13194,1.13857,0.0,,,,,,,,
2025-04-25 00:00:00+00:00,1.13849,1.13912,1.13155,1.1364,0.0,,,,,,,,
2025-04-27 00:00:00+00:00,1.1365,1.1368,1.13391,1.13444,3880.0,,,,,,,,
2025-04-28 00:00:00+00:00,1.13601,1.1425,1.1329,1.14198,0.0,,,,,,,,
2025-04-29 00:00:00+00:00,1.14202,1.1422,1.13698,1.13846,0.0,,,,,,,,
2025-04-30 00:00:00+00:00,1.13861,1.13994,1.13168,1.13253,0.0,,,,,,,,
2025-05-01 00:00:00+00:00,1.13253,1.13411,1.12655,1.12857,0.0,,,,,,,,
2025-05-02 00:00:00+00:00,1.12865,1.1381,1.12739,1.12952,0.0,,,,,,,,
2025-05-04 00:00:00+00:00,1.13004,1.13272,1.12886,1.13205,3819.0,,,,,,,,
2025-05-05 00:00:00+00:00,1.1299,1.13648,1.12968,1.13143,0.0,,,,,,,,
2025-05-06 00:00:00+00:00,1.13157,1.13495,1.12796,1.1321,0.0,,,,,,,,
2025-05-06 09:12:32+00:00,1.13251,1.13251,1.13251,1.13251,0.0,,,,,,,,
2025-05-06 09:13:56+00:00,1.13265,1.13265,1.13265,1.13265,0.0,,,,,,,,
2025-05-06 09:16:15+00:00,1.13238,1.13238,1.13238,1.13238,0.0,,,,,,,,
2025-05-06 09:17:55+00:00,1.13248,1.13248,1.13248,1.13248,0.0,,,,,,,,
2025-05-06 09:19:17+00:00,1.13266,1.13266,1.13266,1.13266,0.0,,,,,,,,
2025-05-06 09:20:28+00:00,1.13223,1.13223,1.13223,1.13223,0.0,,,,,,,,
2025-05-06 09:21:54+00:00,1.13232,1.13232,1.13232,1.13232,0.0,,,,,,,,
2025-05-06 09:23:56+00:00,1.1323,1.1323,1.1323,1.1323,0.0,,,,,,,,
2025-05-06 09:39:04+00:00,1.13199,1.13199,1.13199,1.13199,0.0,,,,,,,,
2025-05-06 09:40:09+00:00,1.13187,1.13187,1.13187,1.13187,0.0,,,,,,,,
2025-05-06 09:41:56+00:00,1.1323,1.1323,1.1323,1.1323,0.0,,,,,,,,
2025-05-06 09:43:50+00:00,1.13207,1.13207,1.13207,1.13207,0.0,,,,,,,,
2025-05-06 09:45:51+00:00,1.13203,1.13203,1.13203,1.13203,0.0,,,,,,,,
2025-05-06 09:47:06+00:00,1.13185,1.13185,1.13185,1.13185,0.0,,,,,,,,
2025-05-06 09:48:58+00:00,1.13157,1.13157,1.13157,1.13157,0.0,,,,,,,,
2025-05-06 09:50:24+00:00,1.13131,1.13131,1.13131,1.13131,0.0,,,,,,,,
2025-05-06 09:53:05+00:00,1.13096,1.13096,1.13096,1.13096,0.0,,,,,,,,
2025-05-06 10:03:38+00:00,1.13147,1.13147,1.13147,1.13147,0.0,,,,,,,,
2025-05-06 10:05:29+00:00,1.13138,1.13138,1.13138,1.13138,0.0,,,,,,,,
2025-05-06 10:07:24+00:00,1.13176,1.13176,1.13176,1.13176,0.0,,,,,,,,
2025-05-06 10:09:10+00:00,1.13194,1.13194,1.13194,1.13194,0.0,,,,,,,,
2025-05-06 10:17:29+00:00,1.1315,1.1315,1.1315,1.1315,0.0,,,,,,,,
2025-05-06 10:18:37+00:00,1.13128,1.13128,1.13128,1.13128,0.0,,,,,,,,
2025-05-06 10:23:50+00:00,1.13134,1.13134,1.13134,1.13134,0.0,,,,,,,,
2025-05-06 10:24:00+00:00,1.13146,1.13146,1.13146,1.13146,0.0,,,,,,,,
2025-05-06 10:25:33+00:00,1.1316,1.1316,1.1316,1.1316,0.0,,,,,,,,
2025-05-06 10:30:49+00:00,1.13153,1.13153,1.13153,1.13153,0.0,,,,,,,,
2025-05-06 10:32:04+00:00,1.13195,1.13195,1.13195,1.13195,0.0,,,,,,,,
2025-05-06 10:49:01+00:00,1.13204,1.13204,1.13204,1.13204,0.0,,,,,,,,
2025-05-07 23:00:00+00:00,1.130454421043396,1.1312217712402344,1.130454421043396,1.1308379173278809,0.0,0.0,0.0,,,,,,
2025-05-08 00:00:00+00:00,1.1305822134017944,1.13237464427948,1.1305822134017944,1.1316057443618774,0.0,0.0,0.0,,,,,,
2025-05-08 01:00:00+00:00,1.1313496828079224,1.1336582899093628,1.1313496828079224,1.1336582899093628,0.0,0.0,0.0,,,,,,
2025-05-08 02:00:00+00:00,1.1336582899093628,1.1336582899093628,1.1326310634613037,1.1326310634613037,0.0,0.0,0.0,,,,,,
2025-05-08 03:00:00+00:00,1.1326310634613037,1.1339154243469238,1.1326310634613037,1.1330161094665527,0.0,0.0,0.0,,,,,,
2025-05-08 04:00:00+00:00,1.133144497871399,1.1334012746810913,1.1321182250976562,1.1322463750839231,0.0,0.0,0.0,,,,,,
2025-05-08 05:00:00+00:00,1.1321182250976562,1.1321182250976562,1.1301988363265991,1.1308379173278809,0.0,0.0,0.0,,,,,,
2025-05-08 06:00:00+00:00,1.1305822134017944,1.1309658288955688,1.128031611442566,1.1285407543182373,0.0,0.0,0.0,,,,,,
2025-05-08 07:00:00+00:00,1.1285407543182373,1.1300712823867798,1.127650022506714,1.1300712823867798,0.0,0.0,0.0,,,,,,
2025-05-08 08:00:00+00:00,1.1299434900283811,1.1305822134017944,1.128795504570007,1.1291780471801758,0.0,0.0,0.0,,,,,,
2025-05-08 09:00:00+00:00,1.1290504932403564,1.1300712823867798,1.128668189048767,1.128668189048767,0.0,0.0,0.0,,,,,,
2025-05-08 10:00:00+00:00,1.128413438796997,1.1301988363265991,1.128031611442566,1.1290504932403564,0.0,0.0,0.0,,,,,,
2025-05-08 11:00:00+00:00,1.1291780471801758,1.1308379173278809,1.1289230585098269,1.1299434900283811,0.0,0.0,0.0,,,,,,
2025-05-08 12:00:00+00:00,1.1299434900283811,1.1322463750839231,1.1298158168792725,1.1300712823867798,0.0,0.0,0.0,,,,,,
2025-05-08 13:00:00+00:00,1.130454421043396,1.1313496828079224,1.1299434900283811,1.1309658288955688,0.0,0.0,0.0,,,,,,
2025-05-08 14:00:00+00:00,1.1309658288955688,1.131861925125122,1.1281588077545166,1.1282861232757568,0.0,0.0,0.0,,,,,,
2025-05-08 15:00:00+00:00,1.1281588077545166,1.1293054819107056,1.123974323272705,1.125112533569336,0.0,0.0,0.0,,,,,,
2025-05-08 16:00:00+00:00,1.1252391338348389,1.1252391338348389,1.1225864887237549,1.12296462059021,0.0,0.0,0.0,,,,,,
2025-05-08 17:00:00+00:00,1.12271249294281,1.1232168674468994,1.1217050552368164,1.123090744018555,0.0,0.0,0.0,,,,,,
2025-05-08 18:00:00+00:00,1.12296462059021,1.123342990875244,1.1223344802856443,1.1228384971618652,0.0,0.0,0.0,,,,,,
2025-05-08 19:00:00+00:00,1.12271249294281,1.1232168674468994,1.1215791702270508,1.1232168674468994,0.0,0.0,0.0,,,,,,
2025-05-08 20:00:00+00:00,1.12296462059021,1.1232168674468994,1.1223344802856443,1.1232168674468994,0.0,0.0,0.0,,,,,,
2025-05-08 21:00:00+00:00,1.1222084760665894,1.1232168674468994,1.1222084760665894,1.1228384971618652,0.0,0.0,0.0,,,,,,
2025-05-08 22:00:00+00:00,1.123090744018555,1.1235954761505127,1.12296462059021,1.1235954761505127,0.0,0.0,0.0,,,,,,
2025-05-08 23:00:00+00:00,1.1234692335128784,1.1234692335128784,1.1225864887237549,1.1228384971618652,0.0,0.0,0.0,,,,,,
2025-05-09 00:00:00+00:00,1.123090744018555,1.1234692335128784,1.1217050552368164,1.12296462059021,0.0,0.0,0.0,,,,,,
2025-05-09 01:00:00+00:00,1.12296462059021,1.1232168674468994,1.1214534044265747,1.1215791702270508,0.0,0.0,0.0,,,,,,
2025-05-09 02:00:00+00:00,1.1214534044265747,1.1222084760665894,1.1200717687606812,1.1222084760665894,0.0,0.0,0.0,,,,,,
2025-05-09 03:00:00+00:00,1.1223344802856443,1.12296462059021,1.1222084760665894,1.1224603652954102,0.0,0.0,0.0,,,,,,
2025-05-09 04:00:00+00:00,1.1225864887237549,1.1232168674468994,1.1225864887237549,1.1232168674468994,0.0,0.0,0.0,,,,,,
2025-05-09 05:00:00+00:00,1.1232168674468994,1.1238480806350708,1.1222084760665894,1.1238480806350708,0.0,0.0,0.0,,,,,,
2025-05-09 06:00:00+00:00,1.123721718788147,1.125112533569336,1.1235954761505127,1.124606370925903,0.0,0.0,0.0,,,,,,
2025-05-09 07:00:00+00:00,1.1242270469665527,1.1261261701583862,1.1241008043289185,1.1254924535751345,0.0,0.0,0.0,,,,,,
2025-05-09 08:00:00+00:00,1.1256190538406372,1.1261261701583862,1.124606370925903,1.1258726119995115,0.0,0.0,0.0,,,,,,
2025-05-09 09:00:00+00:00,1.1258726119995115,1.1262530088424685,1.1248594522476196,1.125112533569336,0.0,0.0,0.0,,,,,,
2025-05-09 10:00:00+00:00,1.124985933303833,1.1253657341003418,1.124606370925903,1.1248594522476196,0.0,0.0,0.0,,,,,,
2025-05-09 11:00:00+00:00,1.1248594522476196,1.1261261701583862,1.1248594522476196,1.1257457733154297,0.0,0.0,0.0,,,,,,
2025-05-09 12:00:00+00:00,1.1257457733154297,1.1258726119995115,1.125112533569336,1.1257457733154297,0.0,0.0,0.0,,,,,,
2025-05-09 13:00:00+00:00,1.1257457733154297,1.126887559890747,1.1257457733154297,1.1262530088424685,0.0,0.0,0.0,,,,,,
2025-05-09 14:00:00+00:00,1.1259993314743042,1.129433035850525,1.1259993314743042,1.127268671989441,0.0,0.0,0.0,,,,,,
2025-05-09 15:00:00+00:00,1.127268671989441,1.1275228261947632,1.1263798475265503,1.1273956298828125,0.0,0.0,0.0,,,,,,
2025-05-09 16:00:00+00:00,1.1273956298828125,1.1277772188186646,1.1261261701583862,1.1261261701583862,0.0,0.0,0.0,,,,,,
2025-05-09 17:00:00+00:00,1.1261261701583862,1.1267606019973757,1.1256190538406372,1.1265066862106323,0.0,0.0,0.0,,,,,,
2025-05-09 18:00:00+00:00,1.1265066862106323,1.126887559890747,1.1258726119995115,1.1261261701583862,0.0,0.0,0.0,,,,,,
2025-05-09 19:00:00+00:00,1.1262530088424685,1.1262530088424685,1.1252391338348389,1.1259993314743042,0.0,0.0,0.0,,,,,,
2025-05-09 20:00:00+00:00,1.1258726119995115,1.1259993314743042,1.125112533569336,1.1253657341003418,0.0,0.0,0.0,,,,,,
2025-05-09 21:00:00+00:00,1.124985933303833,1.124985933303833,1.124985933303833,1.124985933303833,0.0,0.0,0.0,,,,,,
2025-05-11 23:00:00+00:00,1.12296462059021,1.1238480806350708,1.12271249294281,1.123090744018555,0.0,0.0,0.0,,,,,,
2025-05-12 00:00:00+00:00,1.123342990875244,1.1241008043289185,1.1228384971618652,1.1241008043289185,0.0,0.0,0.0,,,,,,
2025-05-12 01:00:00+00:00,1.124353528022766,1.12447988986969,1.12271249294281,1.12296462059021,0.0,0.0,0.0,,,,,,
2025-05-12 02:00:00+00:00,1.12296462059021,1.1241008043289185,1.12296462059021,1.1232168674468994,0.0,0.0,0.0,,,,,,
2025-05-12 03:00:00+00:00,1.123342990875244,1.123721718788147,1.1228384971618652,1.1235954761505127,0.0,0.0,0.0,,,,,,
2025-05-12 04:00:00+00:00,1.1234692335128784,1.123721718788147,1.12296462059021,1.123090744018555,0.0,0.0,0.0,,,,,,
2025-05-12 05:00:00+00:00,1.123090744018555,1.123342990875244,1.1217050552368164,1.1225864887237549,0.0,0.0,0.0,,,,,,
2025-05-12 06:00:00+00:00,1.1228384971618652,1.123721718788147,1.121956706047058,1.1222084760665894,0.0,0.0,0.0,,,,,,
2025-05-12 07:00:00+00:00,1.1198208332061768,1.1198208332061768,1.1102476119995115,1.110864281654358,0.0,0.0,0.0,,,,,,
2025-05-12 08:00:00+00:00,1.110864281654358,1.1147029399871826,1.1092623472213743,1.1140819787979126,0.0,0.0,0.0,,,,,,
2025-05-12 09:00:00+00:00,1.113833785057068,1.1144545078277588,1.1119760274887085,1.1122233867645264,0.0,0.0,0.0,,,,,,
2025-05-12 10:00:00+00:00,1.1117286682128906,1.1117286682128906,1.1075423955917358,1.1085245609283447,0.0,0.0,0.0,,,,,,
2025-05-12 11:00:00+00:00,1.1079105138778689,1.1119760274887085,1.1079105138778689,1.1112345457077026,0.0,0.0,0.0,,,,,,
2025-05-12 12:00:00+00:00,1.1112345457077026,1.1128422021865845,1.1103708744049072,1.111605167388916,0.0,0.0,0.0,,,,,,
2025-05-12 13:00:00+00:00,1.111605167388916,1.11346173286438,1.111605167388916,1.1123470067977903,0.0,0.0,0.0,,,,,,
2025-05-12 14:00:00+00:00,1.1120996475219729,1.1135857105255127,1.1111111640930176,1.1114816665649414,0.0,0.0,0.0,,,,,,
2025-05-12 15:00:00+00:00,1.1113580465316772,1.1127183437347412,1.1104941368103027,1.1107407808303833,0.0,0.0,0.0,,,,,,
2025-05-12 16:00:00+00:00,1.110987663269043,1.1113580465316772,1.1087703704833984,1.1087703704833984,0.0,0.0,0.0,,,,,,
2025-05-12 17:00:00+00:00,1.1088933944702148,1.109139323234558,1.1076650619506836,1.1082788705825806,0.0,0.0,0.0,,,,,,
2025-05-12 18:00:00+00:00,1.1082788705825806,1.109385371208191,1.107051968574524,1.1092623472213743,0.0,0.0,0.0,,,,,,
2025-05-12 19:00:00+00:00,1.109385371208191,1.1098779439926147,1.1086474657058716,1.1095085144042969,0.0,0.0,0.0,,,,,,
2025-05-12 20:00:00+00:00,1.1095085144042969,1.1097548007965088,1.1090162992477417,1.1090162992477417,0.0,0.0,0.0,,,,,,
2025-05-12 21:00:00+00:00,1.1086474657058716,1.1101243495941162,1.1086474657058716,1.109385371208191,0.0,0.0,0.0,,,,,,
2025-05-12 22:00:00+00:00,1.109139323234558,1.1097548007965088,1.109139323234558,1.1096316576004028,0.0,0.0,0.0,,,,,,
2025-05-12 23:00:00+00:00,1.1096316576004028,1.1102476119995115,1.1092623472213743,1.1098779439926147,0.0,0.0,0.0,,,,,,
2025-05-13 00:00:00+00:00,1.1100010871887207,1.110864281654358,1.1100010871887207,1.110864281654358,0.0,0.0,0.0,,,,,,
2025-05-13 01:00:00+00:00,1.1106175184249878,1.1111111640930176,1.1103708744049072,1.1111111640930176,0.0,0.0,0.0,,,,,,
2025-05-13 02:00:00+00:00,1.1111111640930176,1.1113580465316772,1.1102476119995115,1.1106175184249878,0.0,0.0,0.0,,,,,,
2025-05-13 03:00:00+00:00,1.1107407808303833,1.1119760274887085,1.1102476119995115,1.1119760274887085,0.0,0.0,0.0,,,,,,
2025-05-13 04:00:00+00:00,1.1119760274887085,1.1119760274887085,1.1112345457077026,1.1119760274887085,0.0,0.0,0.0,,,,,,
2025-05-13 05:00:00+00:00,1.1119760274887085,1.1120996475219729,1.1112345457077026,1.1113580465316772,0.0,0.0,0.0,,,,,,
2025-05-13 06:00:00+00:00,1.1113580465316772,1.1119760274887085,1.1104941368103027,1.1114816665649414,0.0,0.0,0.0,,,,,,
2025-05-13 07:00:00+00:00,1.1113580465316772,1.1125946044921875,1.1107407808303833,1.1117286682128906,0.0,0.0,0.0,,,,,,
2025-05-13 08:00:00+00:00,1.1120996475219729,1.1120996475219729,1.1106175184249878,1.111605167388916,0.0,0.0,0.0,,,,,,
2025-05-13 09:00:00+00:00,1.1113580465316772,1.111605167388916,1.1107407808303833,1.110987663269043,0.0,0.0,0.0,,,,,,
2025-05-13 10:00:00+00:00,1.1111111640930176,1.1112345457077026,1.1101243495941162,1.110864281654358,0.0,0.0,0.0,,,,,,
2025-05-13 11:00:00+00:00,1.110864281654358,1.1113580465316772,1.1107407808303833,1.110987663269043,0.0,0.0,0.0,,,,,,
2025-05-13 12:00:00+00:00,1.1111111640930176,1.1133378744125366,1.1111111640930176,1.1132138967514038,0.0,0.0,0.0,,,,,,
2025-05-13 13:00:00+00:00,1.1132138967514038,1.1150758266448977,1.1132138967514038,1.113833785057068,0.0,0.0,0.0,,,,,,
2025-05-13 14:00:00+00:00,1.113833785057068,1.1166945695877075,1.1133378744125366,1.1165698766708374,0.0,0.0,0.0,,,,,,
2025-05-13 15:00:00+00:00,1.1164453029632568,1.118067979812622,1.116071343421936,1.117817997932434,0.0,0.0,0.0,,,,,,
2025-05-13 16:00:00+00:00,1.1179429292678833,1.1184431314468384,1.1168192625045776,1.1179429292678833,0.0,0.0,0.0,,,,,,
2025-05-13 17:00:00+00:00,1.1179429292678833,1.11831796169281,1.117193579673767,1.118067979812622,0.0,0.0,0.0,,,,,,
2025-05-13 18:00:00+00:00,1.118067979812622,1.118943691253662,1.1179429292678833,1.1188185214996338,0.0,0.0,0.0,,,,,,
2025-05-13 19:00:00+00:00,1.118943691253662,1.119444727897644,1.1186933517456057,1.1193194389343262,0.0,0.0,0.0,,,,,,
2025-05-13 20:00:00+00:00,1.119194269180298,1.1198208332061768,1.1188185214996338,1.1188185214996338,0.0,0.0,0.0,,,,,,
2025-05-13 21:00:00+00:00,1.119194269180298,1.1193194389343262,1.1188185214996338,1.119194269180298,0.0,0.0,0.0,,,,,,
2025-05-13 22:00:00+00:00,1.1193194389343262,1.1199462413787842,1.11906898021698,1.1198208332061768,0.0,0.0,0.0,,,,,,
2025-05-13 23:00:00+00:00,1.1199462413787842,1.1199462413787842,1.118943691253662,1.11906898021698,0.0,0.0,0.0,,,,,,
2025-05-14 00:00:00+00:00,1.11906898021698,1.1198208332061768,1.1185681819915771,1.119444727897644,0.0,0.0,0.0,,,,,,
2025-05-14 01:00:00+00:00,1.119444727897644,1.1199462413787842,1.1186933517456057,1.11906898021698,0.0,0.0,0.0,,,,,,
2025-05-14 02:00:00+00:00,1.11906898021698,1.119444727897644,1.1186933517456057,1.119194269180298,0.0,0.0,0.0,,,,,,
2025-05-14 03:00:00+00:00,1.11906898021698,1.1198208332061768,1.1188185214996338,1.1198208332061768,0.0,0.0,0.0,,,,,,
2025-05-14 04:00:00+00:00,1.1203227043151855,1.1203227043151855,1.119194269180298,1.119194269180298,0.0,0.0,0.0,,,,,,
2025-05-14 05:00:00+00:00,1.11906898021698,1.119444727897644,1.1188185214996338,1.1188185214996338,0.0,0.0,0.0,,,,,,
2025-05-14 06:00:00+00:00,1.119194269180298,1.1200717687606812,1.1185681819915771,1.11906898021698,0.0,0.0,0.0,,,,,,
